mcscore,scscore,processor,freq,maxfreq,cores,threads,tdp,codename,package
3325,558,Intel Xeon E5-2640,2500 MHz,3000 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
1333,558,Intel Core i5-6200U,2300 MHz,2800 MHz,2,4,15 W,Intel HD Graphics 520,Skylake
1215,557,Intel Core i5-2540M,2600 MHz,3300 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
2256,557,Intel Core i7-875K,2930 MHz,3600 MHz,4,8,95 W,Lynnfield,LGA1156
1234,554,Intel Core i5-3210M,2500 MHz,3100 MHz,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
3244,553,Intel Xeon X5670,2930 MHz,3330 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
1224,553,Intel Core i7-3537U,2000 MHz,3100 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
1993,552,Intel Core i7-2720QM,2200 MHz,3300 MHz,4,8,45 W,Intel HD Graphics 3000,Sandy Bridge
2186,552,Intel Xeon W5580,3200 MHz,3460 MHz,4,8,130 W,Nehalem-EP,Socket 1366 LGA
2107,551,Intel Core i7-880,3070 MHz,3730 MHz,4,8,95 W,Lynnfield,LGA1156
1005,551,Intel Pentium G3240T,2700 MHz,,2,2,35 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
1689,550,AMD Athlon X4 860K,3700 MHz,4000 MHz,4,4,95 W,Kaveri,Socket FM2+ (906)
2157,549,Intel Core i7-960,3200 MHz,3460 MHz,4,8,130 W,Bloomfield,FCLGA1366
2081,549,AMD FX-6350,3900 MHz,4200 MHz,6,6,125 W,Vishera,Socket AM3+
1522,549,AMD FX-4350,4200 MHz,4300 MHz,4,4,125 W,Vishera,Socket AM3+ (942)
1505,549,AMD FX - 4320,4000 MHz,4100 MHz,2,4,95 W,Vishera,Socket AM3+ (942)
1526,548,AMD A10-6800K,4100 MHz,4400 MHz,4,4,100 W,Radeon HD 8670D,Richland
997,547,Intel Pentium G2030,3000 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
2050,546,Intel Core i7-870,2930 MHz,3600 MHz,4,8,95 W,Lynnfield,LGA1156
1733,545,Intel Core 2 Extreme X9770,3200 MHz,,4,4,136 W,Yorkfield,Socket 775 LGA
1147,545,Intel Core i5-4210U,1700 MHz,2700 MHz,2,4,15 W,Intel HD Graphics 4400,Haswell
1242,545,Intel Core i3-7020U,2300 MHz,,2,4,15 W,Intel HD Graphics 620,Kaby Lake
2133,544,Intel Xeon W3565,3200 MHz,3460 MHz,4,8,130 W,Bloomfield,Socket 1366 LGA
4858,544,Intel Xeon E5-2660 v2,2200 MHz,3000 MHz,10,20,95 W,Ivy Bridge EP,FCLGA2011
1175,544,Intel Xeon E3-1220L v2,2300 MHz,3500 MHz,2,4,17 W,Ivy Bridge,FCLGA1155
2708,543,Intel Xeon X5570,2930 MHz,3330 MHz,4,8,95 W,Gainestown,Socket 1366 LGA
1956,542,Intel Xeon E3-1260L,2400 MHz,3300 MHz,4,8,45 W,Intel HD Graphics 2000,Sandy Bridge
1215,540,Intel Core i5-680,3600 MHz,3860 MHz,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
3121,540,Intel Xeon X5660,2800 MHz,3200 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
968,540,Intel Pentium G870,3100 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1002,540,Intel Celeron G1820,2700 MHz,,2,2,53 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
1924,539,Intel Core i7-2670QM,2200 MHz,3100 MHz,4,8,45 W,Intel HD Graphics 3000,Sandy Bridge
4027,539,Intel Xeon E5-2660,2200 MHz,3000 MHz,8,16,95 W,Sandy Bridge-EP,Socket 2011 LGA
1246,538,Intel Core i5-655K,3200 MHz,3460 MHz,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1611,538,AMD Athlon X4 870K,3900 MHz,4100 MHz,2,4,95 W,Godavari,Socket FM2+ (906)
1196,536,Intel Core i3-2100,3100 MHz,,2,4,65 W,Intel HD Graphics 2000,Sandy Bridge
965,533,Intel Pentium G860,3000 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1561,533,AMD A12-9800,3800 MHz,4200 MHz,4,4,65 W,Radeon R7 Series,Bristol Ridge
1169,532,Intel Core i3-2105,3100 MHz,,2,4,65 W,Intel HD Graphics 3000,Sandy Bridge
963,531,Intel Pentium G2020,2900 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1162,530,Intel Core i5-2520M,2500 MHz,3200 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
2088,530,Intel Core i7-950,3070 MHz,3330 MHz,4,8,130 W,Bloomfield,FCLGA1366
2285,530,Intel Xeon D-1518,2200 MHz,2200 MHz,4,8,35 W,Broadwell,FCBGA1667
983,529,Intel Pentium G850,2900 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
2050,529,Intel Xeon W3540,2930 MHz,3200 MHz,4,8,130 W,Bloomfield,Socket 1366 LGA
1150,529,Intel Core i5-4250U,1300 MHz,2600 MHz,2,4,15 W,Intel HD Graphics 5000,Haswell
1121,529,Intel Core i5-4200U,1600 MHz,2600 MHz,2,4,15 W,Intel HD Graphics 4400,Haswell
2407,528,AMD FX-8300,3300 MHz,4200 MHz,8,8,95 W,Vishera,Socket AM3+ (942)
938,527,Intel Pentium G3220T,2600 MHz,,2,2,35 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
1574,526,AMD Athlon X4 845,3500 MHz,3800 MHz,2,4,65 W,Carrizo,Socket FM2+
1189,525,Intel Core i5-660,3330 MHz,3600 MHz,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
2497,525,AMD FX-8320,3500 MHz,3700 MHz,8,8,125 W,Vishera,Socket AM3+
1716,525,Intel Xeon E5-2609 v2,2500 MHz,2500 MHz,4,4,80 W,Ivy Bridge,Socket 2011 LGA
1873,524,Intel Core i7-2630QM,2000 MHz,2900 MHz,4,8,45 W,Intel HD Graphics 3000,Sandy Bridge
1150,524,Intel Core i7-3687U,2100 MHz,3300 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
1601,524,AMD A10-7850K,3700 MHz,4000 MHz,4,4,95 W,Radeon R7 Series,Kaveri
1124,523,Intel Core i5-2450M,2500 MHz,3100 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
930,523,Intel Celeron G1840T,2500 MHz,,2,2,35 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
1397,522,AMD A10-6790K,4000 MHz,4300 MHz,4,4,100 W,Radeon HD 8670D,Richland
5344,521,Intel Xeon E5-2470 v2,2400 MHz,3200 MHz,10,20,95 W,Ivy Bridge EN,FCLGA1356
1180,520,Intel Core i3-3220T,2800 MHz,,2,4,35 W,Intel HD Graphics 2500,Ivy Bridge
944,519,Intel Pentium G840,2800 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1894,518,AMD FX-6120,3500 MHz,4100 MHz,3,6,95 W,Zambezi,Socket AM3+ (942)
1905,518,AMD FX-6300,3500 MHz,4100 MHz,6,6,95 W,Vishera,Socket AM3+
2531,517,AMD Phenom II X6 1100T Black Edition,3700 MHz,3700 MHz,6,6,125 W,Thuban,Socket AM3 (938)
2050,517,Intel Core i7-940,2930 MHz,3200 MHz,4,8,130 W,Bloomfield,FCLGA1366
1418,517,AMD A8-6600K,3900 MHz,4200 MHz,4,4,100 W,Radeon HD 8570D,Richland
948,517,Intel Pentium G2010,2800 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1516,517,AMD Athlon X4 950,3500 MHz,,4,4,65 W,Bristol Ridge,AM4
1557,516,AMD A10-7870K,3920 MHz,4100 MHz,2,4,95 W,Radeon R7 Series,Kaveri
1540,516,AMD A10-7860K,3600 MHz,4000 MHz,4,4,65 W,Radeon R7 Series,Godavari
2360,516,AMD FX-8310,3402 MHz,4300 MHz,4,8,95 W,Vishera,Socket AM3+ (942)
4035,515,Intel Xeon E5-2650,2000 MHz,2800 MHz,8,16,95 W,Sandy Bridge-EP,Socket 2011 LGA
1435,515,AMD A10-5800K,3800 MHz,4200 MHz,2,4,100 W,Radeon HD 7660D,Trinity
1186,515,Intel Pentium 4415U,2300 MHz,,2,4,15 W,Intel HD Graphics 610,Kaby Lake
1472,514,AMD FX-4170,4200 MHz,4300 MHz,2,4,125 W,Zambezi,Socket AM3+ (942)
2054,514,Intel Xeon W3550,3070 MHz,3330 MHz,4,8,130 W,Bloomfield,Socket 1366 LGA
3209,514,Intel Xeon E5-2420 v2,2200 MHz,2700 MHz,6,12,80 W,Ivy Bridge EN,FCLGA1356
940,513,Intel Pentium G645,2900 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1447,513,AMD A10-6700,3700 MHz,4300 MHz,4,4,65 W,Radeon HD 8670D,Richland
1131,513,Intel Core i3-5020U,2200 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell-U
1419,512,AMD FX-4300,3800 MHz,4000 MHz,4,4,95 W,Vishera,Socket AM3+
1148,511,Intel Core i5-650,3200 MHz,3460 MHz,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1127,511,Intel Core i5-2435M,2400 MHz,3000 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
3278,510,Intel Xeon E5-2630L v2,2400 MHz,2800 MHz,6,12,60 W,Ivy Bridge EP,FCLGA2011
1608,509,Intel Core i5-760,2800 MHz,3330 MHz,4,4,95 W,Lynnfield,LGA1156
946,509,Intel Pentium 3560M,2400 MHz,,2,2,37 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
878,508,Intel Core M-5Y70,1100 MHz,2600 MHz,2,4,4 W,Intel HD Graphics 5300,Broadwell
3058,507,Intel Xeon X5650,2670 MHz,3060 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
2380,506,AMD FX-8150,3600 MHz,3900 MHz,8,8,125 W,Zambezi,Socket AM3+
1126,506,Intel Core i3-4000M,2400 MHz,,2,4,37 W,Intel HD Graphics 4600,Haswell
4625,506,Intel Xeon E5-2658 v2,2400 MHz,3000 MHz,10,20,95 W,Ivy Bridge EP,FCLGA2011
1914,505,AMD FX-6200,3800 MHz,4100 MHz,3,6,125 W,Zambezi,Socket AM3+
2419,504,Intel Xeon X5550,2670 MHz,3060 MHz,4,8,95 W,Gainestown,Socket 1366 LGA
1117,504,Intel Core i7-3517U,1900 MHz,3000 MHz,2,4,17 W,Ivy Bridge,FCBGA1023
1395,504,AMD Athlon X4 760K,3800 MHz,4100 MHz,4,4,100 W,Richland,Socket FM2
1077,503,Intel Core i5-2430M,2400 MHz,3000 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
1172,503,Intel Pentium Gold 4417U,2300 MHz,,2,4,15 W,Intel HD Graphics 610,Kaby Lake R
2304,502,AMD FX-8320E,3200 MHz,4000 MHz,8,8,95 W,Vishera,Socket AM3+ (942)
1750,501,AMD Phenom II X4 980,3700 MHz,,4,4,125 W,Deneb,Socket AM3 (938)
2002,500,Intel Xeon W3530,2800 MHz,3060 MHz,4,8,130 W,Bloomfield,Socket 1366 LGA
1957,500,Intel Xeon X3460,2800 MHz,3460 MHz,4,8,95 W,Lynnfield,Socket 1156 LGA
1487,500,AMD FX - 770K,3500 MHz,3900 MHz,2,4,65 W,Kaveri,Socket FM2+ (906)
3088,499,Intel Xeon E5-2630,2300 MHz,2800 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
1444,499,AMD A10 PRO-7800B ,3500 MHz,3900 MHz,4,4,65 W,Radeon R7 Series,Kaveri
1488,497,AMD A10-9700,3500 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Bristol Ridge
1357,496,AMD Athlon X4 750K,3400 MHz,4000 MHz,4,4,100 W,Trinity,Socket FM2
1858,495,Intel Core i7-2635QM,2000 MHz,2900 MHz,4,8,45 W,Intel HD Graphics 3000,Sandy Bridge
1069,494,Intel Core i5-2410M,2300 MHz,2900 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
914,494,Intel Celeron G1630,2800 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1852,493,Intel Core i7-860,2800 MHz,3460 MHz,4,8,95 W,Lynnfield,LGA1156
1447,493,AMD A10-7800,3500 MHz,3900 MHz,4,4,65 W,Radeon R7 Series,Kaveri
1288,493,AMD A10 PRO-7850B,3700 MHz,4000 MHz,4,4,95 W,Radeon R7 Series,Kaveri
1772,492,Intel Core i7-2675QM,2200 MHz,3100 MHz,4,8,45 W,Intel HD Graphics 3000,Sandy Bridge
1342,492,AMD A8-6500,3500 MHz,4100 MHz,4,4,65 W,Radeon HD 8570D,Richland
1148,492,Intel Core i3-3240T,2900 MHz,,2,4,35 W,Intel HD Graphics 2500,Ivy Bridge
1548,491,Intel Core i5-750,2670 MHz,3200 MHz,4,4,95 W,Lynnfield,LGA1156
1935,491,Intel Core i7-930,2800 MHz,3060 MHz,4,8,130 W,Bloomfield,FCLGA1366
3040,490,Intel Xeon E5-2620 v2,2100 MHz,2600 MHz,6,12,80 W,Ivy Bridge EP,FCLGA2011
1290,490,AMD A8-6500B ,3500 MHz,4100 MHz,4,4,65 W,Radeon HD 8570D,Richland
1124,489,Intel Core i3-560,3330 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1385,488,AMD A8 PRO-7600B,3100 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Kaveri
1713,487,Intel Xeon E5-2609,2400 MHz,,4,4,80 W,Sandy Bridge-EP,Socket 2011 LGA
1448,487,AMD A8-7650K,3300 MHz,3800 MHz,4,4,95 W,Radeon R7 Series,Kaveri
1878,486,Intel Xeon X3450,2670 MHz,3200 MHz,4,8,95 W,Lynnfield,Socket 1156 LGA
883,486,Intel Pentium G2030T,2600 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1443,485,AMD Athlon X4 840,3100 MHz,3800 MHz,4,4,65 W,Kaveri,Socket FM2+ (906)
1128,485,Intel Core i3-3130M,2600 MHz,,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
1930,484,Intel Xeon W3520,2670 MHz,2930 MHz,4,8,130 W,Bloomfield,Socket 1366 LGA
1329,484,AMD A8-5600K,3600 MHz,3900 MHz,4,4,100 W,Radeon HD 7560G,Trinity
905,484,Intel Celeron G1620,2700 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
2842,484,Intel Xeon E5-2430,2200 MHz,2700 MHz,6,12,95 W,Sandy Bridge-EN,FCLGA1356
748,484,AMD A4-7300,3800 MHz,4000 MHz,2,2,65 W,Radeon HD 8470D,Richland
1078,482,Intel Core i5-3427U,1800 MHz,2800 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
1100,482,Intel Core i3-6006U,2000 MHz,,2,4,15 W,Intel HD Graphics 520,Skylake-U/Y
1390,482,AMD FX-9830P,3000 MHz,3700 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1055,480,Intel Core i5-3337U,1800 MHz,2700 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
2130,479,AMD FX-8120,3100 MHz,3400 MHz,8,8,125 W,Zambezi,Socket AM3+
948,479,Intel Core i7-2677M,1800 MHz,2900 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
883,479,Intel Celeron G1610,2600 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
853,479,Intel Pentium G640,2800 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
868,479,Intel Celeron 3955U,2000 MHz,,2,2,15 W,Intel HD Graphics 510,Skylake
902,478,Intel Pentium 2030M,2500 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1371,478,AMD A12-9800E,3100 MHz,3800 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1896,477,Intel Core i7-920,2670 MHz,2930 MHz,4,8,130 W,Bloomfield,FCLGA1366
784,477,AMD PRO A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge PRO
1064,476,Intel Core i3-5010U,2100 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell
1365,476,AMD PRO A10-8770E,2800 MHz,3500 MHz,4,4,35 W,Radeon R7 Series,Carrizo PRO
1376,475,AMD A8-7600,3100 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Kaveri
1063,475,Intel Core i3-5015U,2100 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell-U
2951,474,Intel Xeon E5649,2530 MHz,2930 MHz,6,12,80 W,Westmere-EP,"Socket 1366 LGA, Socket 775 LGA"
2938,474,Intel Xeon E5-2630L,2000 MHz,2500 MHz,6,12,60 W,Sandy Bridge-EP,Socket 2011 LGA
1065,474,Intel Core i5-3437U,1900 MHz,2900 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
877,474,Intel Core M-5Y51,1100 MHz,2600 MHz,2,4,4 W,Intel HD Graphics 5300,Broadwell
1341,473,AMD FX-4130,3800 MHz,3900 MHz,4,4,125 W,Zambezi,Socket AM3+
1060,472,Intel Core i3-550,3200 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1091,472,Intel Pentium 4405U,2100 MHz,,2,4,15 W,Intel HD Graphics 510,Skylake-U/Y
762,471,AMD A6-6420K,3991 MHz,4200 MHz,2,2,65 W,Radeon HD 8470D,Richland
1305,470,AMD FX-4100,3600 MHz,3700 MHz,4,4,95 W,Zambezi,Socket AM3+
854,469,Intel Pentium G630,2700 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1726,468,AMD FX-6100,3300 MHz,3600 MHz,6,6,95 W,Zambezi,Socket AM3+
1280,468,AMD A10-5700,3400 MHz,4000 MHz,4,4,65 W,Radeon HD 7660D,Trinity
1404,468,AMD A8-9600,3100 MHz,3400 MHz,4,4,65 W,Radeon R7 Series,Bristol Ridge
844,467,Intel Pentium G2020T,2500 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1006,467,Intel Core i7-2617M,1500 MHz,2600 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
719,466,Intel Core i5-4300Y,1600 MHz,2300 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
770,466,AMD A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge
2033,466,Intel Xeon E5630,2530 MHz,2800 MHz,4,8,80 W,Westmere-EP,Socket 1366 LGA
1361,464,AMD A8-8650 ,3200 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Godavari
991,464,Intel Core i7-4610Y,1700 MHz,2900 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
2966,463,Intel Xeon E5645,2400 MHz,2670 MHz,6,12,80 W,Westmere-EP,Socket 1366 LGA
2470,463,Intel Xeon E5-2603 v4,1700 MHz,,6,6,85 W,Broadwell,FCLGA2011-3
1584,462,AMD Phenom II X4 970 Black Edition,3500 MHz,,4,4,125 W,Deneb,Socket AM3 (938)
1534,462,AMD Phenom II X4 975 Black Edition,3600 MHz,,4,4,125 W,Deneb,Socket AM3 (938)
2993,462,Intel Xeon L5640,2270 MHz,2800 MHz,6,12,60 W,,
2547,462,Intel Xeon E5-2609 v3,1900 MHz,,6,6,85 W,"Haswell-E/EP, Sandy Bridge-EP/EX",Socket 2011 LGA
1364,462,AMD PRO A8-8650B,3200 MHz,3900 MHz,4,4,65 W,Radeon R7 Series,Godavari PRO
953,461,Intel Core i7-640M,2800 MHz,3460 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1053,461,Intel Core i3-2120T,2600 MHz,,2,4,35 W,Intel HD Graphics 2000,Sandy Bridge
1022,460,Intel Core i5-661,3330 MHz,3600 MHz,2,4,87 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1016,460,Intel Core i5-3317U,1700 MHz,2600 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
2798,460,Intel Xeon E5-2620,2000 MHz,2500 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
1155,460,AMD A10-5800B,3800 MHz,4200 MHz,4,4,100 W,Radeon HD 7660D,Trinity
1417,459,Intel Core 2 Extreme X9650,3000 MHz,,4,4,130 W,Yorkfield,Socket 775 LGA
1895,459,Intel Xeon X5560,2800 MHz,3200 MHz,4,8,95 W,Gainestown,Socket 1366 LGA
764,458,AMD A6-7400K,3500 MHz,3900 MHz,1,2,65 W,Radeon R5 Series,Kaveri
1066,458,Intel Core i3-5157U,2500 MHz,,2,4,28 W,Intel Iris Graphics 6100,Broadwell
2007,457,AMD Phenom II X6 1090T Black Edition,3200 MHz,3600 MHz,6,6,125 W,Thuban,Socket AM3
795,457,Intel Core 2 Duo E8600,3330 MHz,,2,2,65 W,Wolfdale,LGA775
971,457,Intel Core i7-620M,2670 MHz,3330 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
728,457,AMD A6-6400K,3900 MHz,4100 MHz,2,2,65 W,Radeon HD 8470D,Richland
956,455,Intel Core M-5Y10,800 MHz,,2,4,4 W,Intel HD Graphics 5300,Broadwell
1277,454,AMD A8-5500B,3200 MHz,3700 MHz,4,4,65 W,Radeon HD 7560D,Trinity
1529,453,Intel Core i7-940XM,2130 MHz,3330 MHz,4,8,55 W,Clarksfield,PGA988
825,453,Intel Pentium G620,2600 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1264,451,AMD R-Series RX-427BB,2700 MHz,3600 MHz,4,4,35 W,Radeon R7 Series,Bald Eagle
2002,451,Intel Xeon E5540,2530 MHz,2800 MHz,4,8,80 W,Nehalem-EP,Socket 1366 LGA
1802,450,Intel Xeon X3440,2530 MHz,2930 MHz,4,8,95 W,,
1030,449,Intel Core i5-2415M,2300 MHz,2900 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
802,449,Intel Pentium G645T,2500 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1383,449,AMD A10-8750,3600 MHz,4000 MHz,4,4,65 W,Radeon R7 Series,Socket FM2+ (906)
1291,449,AMD PRO A10-8750B,3600 MHz,4000 MHz,4,4,65 W,Radeon R7 Series,Godavari PRO
1023,448,Intel Core i3-3120M,2500 MHz,,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
717,448,AMD A6-5400B,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
2617,448,Intel Xeon E5-2420,1900 MHz,2400 MHz,6,12,95 W,Sandy Bridge-EN,Socket 2011 LGA
3896,448,Intel Xeon E5-2640 v2,2000 MHz,2500 MHz,8,16,95 W,Ivy Bridge EP,FCLGA2011
1008,448,Intel Core i3-5005U,2000 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell
1003,447,Intel Core i3-540,3070 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
821,446,AMD Athlon II X2 280,3600 MHz,,2,2,65 W,Regor,Socket AM3 (938)
1467,445,AMD Phenom II X4 965 Black Edition,3400 MHz,,4,4,125 W,Deneb,Socket AM3
1468,445,Intel Pentium Silver J5005,1500 MHz,2800 MHz,4,4,10 W,Intel UHD Graphics 605,Gemini Lake
821,444,Intel Pentium 2020M,2400 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
772,443,Intel Core 2 Duo E8500,3160 MHz,,2,2,65 W,Wolfdale,LGA775
699,443,AMD A4-6300,3700 MHz,3900 MHz,2,2,65 W,Radeon HD 8370D,Richland
942,443,Intel Core M-5Y10c,800 MHz,,2,4,4 W,Intel HD Graphics 5300,Broadwell
2917,443,Intel Xeon E5-2609 v4,1700 MHz,,8,8,85 W,Broadwell,FCLGA2011-3
1401,443,Intel Xeon X3370,3000 MHz,,4,4,95 W,Yorkfield,Socket 775 LGA
2139,441,Intel Xeon E5620,2400 MHz,2660 MHz,4,8,80 W,Westmere-EP,Socket 1366 LGA
1372,441,Intel Xeon X5460,3160 MHz,,4,4,120 W,Harpertown,Socket 771 LGA
958,441,Intel Core i7-2637M,1700 MHz,2800 MHz,2,4,17 W,Sandy Bridge,FCBGA1023
1378,440,Intel Xeon E5472,3000 MHz,,4,4,80 W,,
1211,439,AMD A8-5500,3200 MHz,3700 MHz,4,4,65 W,Radeon HD 7560D,Trinity
823,439,Intel Celeron 3865U,1800 MHz,,2,2,15 W,Intel HD Graphics 610,Kaby Lake
763,437,Intel Core 2 Extreme X9100,3060 MHz,,2,2,44 W,Penryn,PGA478
904,436,Intel Core i5-560M,2670 MHz,3200 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1888,436,Intel Xeon L5520,2270 MHz,2480 MHz,4,8,60 W,,
1078,436,AMD A10-6700T,2500 MHz,3500 MHz,4,4,45 W,Radeon HD 8650D,Richland
2948,436,Intel Xeon E5-2650L,1800 MHz,2300 MHz,8,16,70 W,Sandy Bridge-EP,Socket 2011 LGA
684,435,AMD A6-5400K,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
938,434,Intel Core i5-580M,2670 MHz,3330 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1355,434,Intel Xeon X5482,3200 MHz,,4,4,150 W,Harpertown,Socket LGA 771
817,434,Intel Celeron G550,2600 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1342,432,Intel Core 2 Quad Q9650,3000 MHz,,4,4,95 W,Yorkfield,LGA775
1361,432,Intel Xeon E5450,3000 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
2322,432,AMD Opteron 4386,3100 MHz,,8,8,Seoul,Socket C32 (1207),
670,432,AMD PRO A6-9500B,2300 MHz,3200 MHz,2,2,15 W,Radeon R5 Series,Bristol Ridge PRO
741,429,AMD Phenom II X2 565 Black Edition,3400 MHz,,2,2,80 W,,
971,429,Intel Core i3-3110M,2400 MHz,,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
1386,429,Intel Celeron J4125,2000 MHz,2700 MHz,4,4,10 W,Intel UHD Graphics 600,Gemini Lake
1446,429,Intel Xeon L3426,1870 MHz,3200 MHz,4,8,45 W,Lynnfield,Socket 1156 LGA
968,428,Intel Core i3-530,2930 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
752,428,Intel Celeron N4020,1100 MHz,2800 MHz,2,2,6 W,Intel UHD Graphics 600,Gemini Lake
698,427,AMD A6 PRO-7400B,3500 MHz,3900 MHz,2,2,65 W,Radeon R5 Series,Kaveri
789,425,Intel Celeron G530,2400 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1427,425,AMD Phenom II X4 B97,3200 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
1767,425,AMD Phenom II X6 1055T,2800 MHz,3300 MHz,6,6,125 W,Thuban,Socket AM3
730,424,Intel Core 2 Duo T9900,3060 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
