mcscore,scscore,processor,freq,maxfreq,cores,threads,tdp,codename,package
748,484,AMD A4-7300,3800 MHz,4000 MHz,2,2,65 W,Radeon HD 8470D,Richland
1078,482,Intel Core i5-3427U,1800 MHz,2800 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
1100,482,Intel Core i3-6006U,2000 MHz,,2,4,15 W,Intel HD Graphics 520,Skylake-U/Y
1390,482,AMD FX-9830P,3000 MHz,3700 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1055,480,Intel Core i5-3337U,1800 MHz,2700 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
948,479,Intel Core i7-2677M,1800 MHz,2900 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
882,479,Intel Celeron G1610,2600 MHz,,2,2,55 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
853,479,Intel Pentium G640,2800 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
868,479,Intel Celeron 3955U,2000 MHz,,2,2,15 W,Intel HD Graphics 510,Skylake
2130,478,AMD FX-8120,3100 MHz,3400 MHz,8,8,125 W,Zambezi,Socket AM3+
902,478,Intel Pentium 2030M,2500 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1371,478,AMD A12-9800E,3100 MHz,3800 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1896,477,Intel Core i7-920,2670 MHz,2930 MHz,4,8,130 W,Bloomfield,FCLGA1366
784,477,AMD PRO A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge PRO
1064,476,Intel Core i3-5010U,2100 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell
1365,476,AMD PRO A10-8770E,2800 MHz,3500 MHz,4,4,35 W,Radeon R7 Series,Carrizo PRO
1374,475,AMD A8-7600,3100 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Kaveri
1063,475,Intel Core i3-5015U,2100 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell-U
2951,474,Intel Xeon E5649,2530 MHz,2930 MHz,6,12,80 W,Westmere-EP,"Socket 1366 LGA, Socket 775 LGA"
2938,474,Intel Xeon E5-2630L,2000 MHz,2500 MHz,6,12,60 W,Sandy Bridge-EP,Socket 2011 LGA
1065,474,Intel Core i5-3437U,1900 MHz,2900 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
877,474,Intel Core M-5Y51,1100 MHz,2600 MHz,2,4,4 W,Intel HD Graphics 5300,Broadwell
1341,473,AMD FX-4130,3800 MHz,3900 MHz,4,4,125 W,Zambezi,Socket AM3+
1091,473,Intel Pentium 4405U,2100 MHz,,2,4,15 W,Intel HD Graphics 510,Skylake-U/Y
1060,472,Intel Core i3-550,3200 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1282,472,AMD A10-5700,3400 MHz,4000 MHz,4,4,65 W,Radeon HD 7660D,Trinity
762,471,AMD A6-6420K,3991 MHz,4200 MHz,2,2,65 W,Radeon HD 8470D,Richland
1305,470,AMD FX-4100,3600 MHz,3700 MHz,4,4,95 W,Zambezi,Socket AM3+
854,469,Intel Pentium G630,2700 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1726,468,AMD FX-6100,3300 MHz,3600 MHz,6,6,95 W,Zambezi,Socket AM3+
1404,468,AMD A8-9600,3100 MHz,3400 MHz,4,4,65 W,Radeon R7 Series,Bristol Ridge
844,467,Intel Pentium G2020T,2500 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
1006,467,Intel Core i7-2617M,1500 MHz,2600 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
719,466,Intel Core i5-4300Y,1600 MHz,2300 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
770,466,AMD A6-9500,3500 MHz,3800 MHz,2,2,65 W,Radeon R5 Series,Bristol Ridge
2033,466,Intel Xeon E5630,2530 MHz,2800 MHz,4,8,80 W,Westmere-EP,Socket 1366 LGA
1361,464,AMD A8-8650 ,3200 MHz,3800 MHz,4,4,65 W,Radeon R7 Series,Godavari
991,464,Intel Core i7-4610Y,1700 MHz,2900 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
2972,463,Intel Xeon E5645,2400 MHz,2670 MHz,6,12,80 W,Westmere-EP,Socket 1366 LGA
2470,463,Intel Xeon E5-2603 v4,1700 MHz,,6,6,85 W,Broadwell,FCLGA2011-3
1584,462,AMD Phenom II X4 970 Black Edition,3500 MHz,,4,4,125 W,Deneb,Socket AM3 (938)
1534,462,AMD Phenom II X4 975 Black Edition,3600 MHz,,4,4,125 W,Deneb,Socket AM3 (938)
2993,462,Intel Xeon L5640,2270 MHz,2800 MHz,6,12,60 W,,
2547,462,Intel Xeon E5-2609 v3,1900 MHz,,6,6,85 W,"Haswell-E/EP, Sandy Bridge-EP/EX",Socket 2011 LGA
953,461,Intel Core i7-640M,2800 MHz,3460 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1053,461,Intel Core i3-2120T,2600 MHz,,2,4,35 W,Intel HD Graphics 2000,Sandy Bridge
1355,461,AMD PRO A8-8650B,3200 MHz,3900 MHz,4,4,65 W,Radeon R7 Series,Godavari PRO
1022,460,Intel Core i5-661,3330 MHz,3600 MHz,2,4,87 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
1016,460,Intel Core i5-3317U,1700 MHz,2600 MHz,2,4,17 W,Intel HD Graphics 4000,Ivy Bridge
2798,460,Intel Xeon E5-2620,2000 MHz,2500 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
1155,460,AMD A10-5800B,3800 MHz,4200 MHz,4,4,100 W,Radeon HD 7660D,Trinity
1417,459,Intel Core 2 Extreme X9650,3000 MHz,,4,4,130 W,Yorkfield,Socket 775 LGA
1895,459,Intel Xeon X5560,2800 MHz,3200 MHz,4,8,95 W,Gainestown,Socket 1366 LGA
764,458,AMD A6-7400K,3500 MHz,3900 MHz,1,2,65 W,Radeon R5 Series,Kaveri
1066,458,Intel Core i3-5157U,2500 MHz,,2,4,28 W,Intel Iris Graphics 6100,Broadwell
2008,457,AMD Phenom II X6 1090T Black Edition,3200 MHz,3600 MHz,6,6,125 W,Thuban,Socket AM3
795,457,Intel Core 2 Duo E8600,3330 MHz,,2,2,65 W,Wolfdale,LGA775
971,457,Intel Core i7-620M,2670 MHz,3330 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
729,457,AMD A6-6400K,3900 MHz,4100 MHz,2,2,65 W,Radeon HD 8470D,Richland
958,455,Intel Core M-5Y10,800 MHz,,2,4,4 W,Intel HD Graphics 5300,Broadwell
1277,454,AMD A8-5500B,3200 MHz,3700 MHz,4,4,65 W,Radeon HD 7560D,Trinity
1529,453,Intel Core i7-940XM,2130 MHz,3330 MHz,4,8,55 W,Clarksfield,PGA988
825,453,Intel Pentium G620,2600 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1264,451,AMD R-Series RX-427BB,2700 MHz,3600 MHz,4,4,35 W,Radeon R7 Series,Bald Eagle
2002,451,Intel Xeon E5540,2530 MHz,2800 MHz,4,8,80 W,Nehalem-EP,Socket 1366 LGA
1804,450,Intel Xeon X3440,2530 MHz,2930 MHz,4,8,95 W,,
1030,449,Intel Core i5-2415M,2300 MHz,2900 MHz,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
802,449,Intel Pentium G645T,2500 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1383,449,AMD A10-8750,3600 MHz,4000 MHz,4,4,65 W,Radeon R7 Series,Socket FM2+ (906)
1291,449,AMD PRO A10-8750B,3600 MHz,4000 MHz,4,4,65 W,Radeon R7 Series,Godavari PRO
1023,448,Intel Core i3-3120M,2500 MHz,,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
717,448,AMD A6-5400B,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
2617,448,Intel Xeon E5-2420,1900 MHz,2400 MHz,6,12,95 W,Sandy Bridge-EN,Socket 2011 LGA
3896,448,Intel Xeon E5-2640 v2,2000 MHz,2500 MHz,8,16,95 W,Ivy Bridge EP,FCLGA2011
1008,448,Intel Core i3-5005U,2000 MHz,,2,4,15 W,Intel HD Graphics 5500,Broadwell
1003,447,Intel Core i3-540,3070 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
821,446,AMD Athlon II X2 280,3600 MHz,,2,2,65 W,Regor,Socket AM3 (938)
1467,445,AMD Phenom II X4 965 Black Edition,3400 MHz,,4,4,125 W,Deneb,Socket AM3
1468,445,Intel Pentium Silver J5005,1500 MHz,2800 MHz,4,4,10 W,Intel UHD Graphics 605,Gemini Lake
822,444,Intel Pentium 2020M,2400 MHz,,2,2,35 W,Intel HD Graphics for 3rd Generation Intel Processors,Ivy Bridge
699,443,AMD A4-6300,3700 MHz,3900 MHz,2,2,65 W,Radeon HD 8370D,Richland
942,443,Intel Core M-5Y10c,800 MHz,,2,4,4 W,Intel HD Graphics 5300,Broadwell
2917,443,Intel Xeon E5-2609 v4,1700 MHz,,8,8,85 W,Broadwell,FCLGA2011-3
1401,443,Intel Xeon X3370,3000 MHz,,4,4,95 W,Yorkfield,Socket 775 LGA
772,442,Intel Core 2 Duo E8500,3160 MHz,,2,2,65 W,Wolfdale,LGA775
2139,441,Intel Xeon E5620,2400 MHz,2660 MHz,4,8,80 W,Westmere-EP,Socket 1366 LGA
1372,441,Intel Xeon X5460,3160 MHz,,4,4,120 W,Harpertown,Socket 771 LGA
957,440,Intel Core i5-580M,2670 MHz,3330 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1378,440,Intel Xeon E5472,3000 MHz,,4,4,80 W,,
952,440,Intel Core i7-2637M,1700 MHz,2800 MHz,2,4,17 W,Sandy Bridge,FCBGA1023
1211,439,AMD A8-5500,3200 MHz,3700 MHz,4,4,65 W,Radeon HD 7560D,Trinity
823,439,Intel Celeron 3865U,1800 MHz,,2,2,15 W,Intel HD Graphics 610,Kaby Lake
905,437,Intel Core i5-560M,2670 MHz,3200 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
763,437,Intel Core 2 Extreme X9100,3060 MHz,,2,2,44 W,Penryn,PGA478
1888,436,Intel Xeon L5520,2270 MHz,2480 MHz,4,8,60 W,,
1078,436,AMD A10-6700T,2500 MHz,3500 MHz,4,4,45 W,Radeon HD 8650D,Richland
2948,436,Intel Xeon E5-2650L,1800 MHz,2300 MHz,8,16,70 W,Sandy Bridge-EP,Socket 2011 LGA
684,435,AMD A6-5400K,3600 MHz,3800 MHz,2,2,65 W,Radeon HD 7540D,Trinity
1355,434,Intel Xeon X5482,3200 MHz,,4,4,150 W,Harpertown,Socket LGA 771
817,434,Intel Celeron G550,2600 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1342,432,Intel Core 2 Quad Q9650,3000 MHz,,4,4,95 W,Yorkfield,LGA775
1361,432,Intel Xeon E5450,3000 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
2322,432,AMD Opteron 4386,3100 MHz,,8,8,Seoul,Socket C32 (1207),
670,432,AMD PRO A6-9500B,2300 MHz,3200 MHz,2,2,15 W,Radeon R5 Series,Bristol Ridge PRO
741,429,AMD Phenom II X2 565 Black Edition,3400 MHz,,2,2,80 W,,
971,429,Intel Core i3-3110M,2400 MHz,,2,4,35 W,Intel HD Graphics 4000,Ivy Bridge
1386,429,Intel Celeron J4125,2000 MHz,2700 MHz,4,4,10 W,Intel UHD Graphics 600,Gemini Lake
1446,429,Intel Xeon L3426,1870 MHz,3200 MHz,4,8,45 W,Lynnfield,Socket 1156 LGA
968,428,Intel Core i3-530,2930 MHz,,2,4,73 W,Intel HD Graphics for Previous Generation Intel Processors,Clarkdale
753,428,Intel Celeron N4020,1100 MHz,2800 MHz,2,2,6 W,Intel UHD Graphics 600,Gemini Lake
698,427,AMD A6 PRO-7400B,3500 MHz,3900 MHz,2,2,65 W,Radeon R5 Series,Kaveri
789,425,Intel Celeron G530,2400 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1427,425,AMD Phenom II X4 B97,3200 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
1767,425,AMD Phenom II X6 1055T,2800 MHz,3300 MHz,6,6,125 W,Thuban,Socket AM3
730,424,Intel Core 2 Duo T9900,3060 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
1423,424,Intel Xeon X3430,2400 MHz,2800 MHz,4,4,95 W,Lynnfield,Socket 1156 LGA
1196,424,Intel Pentium Silver N5000,1100 MHz,,4,4,6 W,Intel UHD Graphics 605,Gemini Lake
1324,422,Intel Xeon X5450,3000 MHz,,4,4,120 W,Harpertown,Socket 771 LGA
795,422,Intel Pentium G630T,2300 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
763,421,AMD Phenom II X2 560 Black Edition,3300 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
769,421,Intel Celeron J4005,2000 MHz,2700 MHz,2,2,10 W,Intel UHD Graphics 600,Gemini Lake
1925,419,AMD Opteron 3280,2400 MHz,2700 MHz,8,8,65 W,,
752,419,Intel Celeron G540,2500 MHz,,2,2,65 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
943,419,Intel Core i3-4030U,1900 MHz,,2,4,15 W,Intel HD Graphics 4400,Haswell
1814,419,AMD FX-8100,2800 MHz,3100 MHz,8,8,95 W,Zambezi,Socket AM3+ (942)
1199,417,AMD A10-9630P,2600 MHz,3300 MHz,4,4,35 W,Radeon R5 Series,Bristol Ridge
778,417,AMD Phenom II X2 521,3500 MHz,,2,2,65 W,Callisto,Socket AM3 (938)
735,416,Intel Core 2 Duo T9800,2930 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
1352,416,Intel Core i7-920XM,2000 MHz,3200 MHz,4,8,55 W,Clarksfield,PGA988
2056,416,Intel Xeon E5640,2670 MHz,2930 MHz,4,8,80 W,,
1329,416,Intel Xeon E5440,2830 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
1313,416,Intel Xeon X3360,2830 MHz,,4,4,95 W,Yorkfield,Socket 775 LGA
824,416,Intel Core i5-4210Y,1500 MHz,1900 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
969,416,Intel Core i3-4025U ,1900 MHz,,2,4,15 W,Intel HD Graphics 4400,Haswell
1356,416,AMD PRO A10-9700E,3000 MHz,3500 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1405,415,AMD Phenom II X4 955 Black Edition,3200 MHz,,4,4,125 W,Deneb,Socket AM3
896,415,Intel Core i5-540M,2530 MHz,3070 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
758,415,AMD Athlon II X2 265,3300 MHz,,2,2,65 W,Regor,Socket AM3 (938)
1318,414,Intel Core 2 Quad Q9550,2830 MHz,,4,4,95 W,Yorkfield,LGA775
1215,414,AMD A12-9730P,2800 MHz,3500 MHz,4,4,35 W,Radeon R7 Series,Bristol Ridge
1034,413,AMD PRO A10-8730B,2400 MHz,3300 MHz,4,4,15 W,Radeon R5 Series,Carrizo PRO
904,412,Intel Core i5-2557M,1700 MHz,2700 MHz,2,4,17 W,Intel HD Graphics 3000,Sandy Bridge
714,411,Intel Core 2 Duo E8400,3000 MHz,,2,2,65 W,Wolfdale,LGA775
740,411,Intel Pentium B980,2400 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1167,411,AMD FX-8800P,2100 MHz,3400 MHz,4,4,15 W,Radeon R7 Series,Carrizo
1980,411,Intel Xeon E5530,2400 MHz,2660 MHz,8,8,80 W,Gainestown,Socket 1366 LGA
1251,410,Intel Core 2 Extreme Q6850,3000 MHz,,4,4,130 W,Kentsfield,Socket 775 LGA
750,409,Intel Pentium B970,2300 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
1139,409,AMD Athlon X4 740,3200 MHz,3700 MHz,4,4,65 W,Trinity,Socket FM2 (904)
686,408,Intel Core 2 Extreme X9000,2800 MHz,,2,2,44 W,Penryn,PGA478
895,408,Intel Core i3-2370M,2400 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
631,407,AMD A4-5300,3400 MHz,3600 MHz,2,2,65 W,Radeon HD 7480D,Trinity
4605,407,Intel Xeon E5-2651 v2,1800 MHz,,12,24,Ivey Bridge EP,FCLGA2011,
721,406,AMD Phenom II X2 545,3000 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
748,406,AMD Athlon II X2 270,3400 MHz,,2,2,65 W,Regor,Socket AM3
1138,404,AMD FX-7600P,2700 MHz,3600 MHz,4,4,35 W,Radeon R7 Series,Bald Eagle
1381,404,AMD Phenom II X4 850,3300 MHz,,4,4,95 W,Propus,AM2+/AM3
750,404,Intel Pentium G6950,2800 MHz,,2,2,73 W,Clarkdale,FCLGA1156
1925,404,AMD Opteron 3365,2300 MHz,2600 MHz,8,8,65 W,Delhi,Socket AM3+ (942)
1065,404,AMD Athlon II X3 460,3400 MHz,,3,3,95 W,Rana,Socket AM3 (938)
1054,404,AMD Phenom II X3 B75,3000 MHz,,3,3,95 W,Heka,AM2+/AM3
1314,402,Intel Xeon X5472,3000 MHz,,4,4,120 W,Harpertown,Socket 771 LGA
1497,402,Intel Xeon E5-2407,2200 MHz,,4,4,80 W,Sandy Bridge-EN,FCLGA1356
765,401,Intel Core i7-620LM,2000 MHz,2800 MHz,2,4,25 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1253,401,Intel Xeon X3350,2660 MHz,,4,4,95 W,Yorkfield,Socket 775 LGA
1262,400,AMD Phenom II X4 960T,3000 MHz,3400 MHz,4,4,95 W,Thuban,Socket AM3 (938)
846,400,Intel Core i5-3339Y,1500 MHz,2000 MHz,2,4,13 W,Intel HD Graphics 4000,Ivy Bridge
865,399,Intel Core i5-520M,2400 MHz,2930 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1092,399,AMD A12-9720P,2700 MHz,3600 MHz,4,4,15 W,Radeon R7 Series,Bristol Ridge
1279,398,Intel Core 2 Quad Q9450,2660 MHz,,4,4,95 W,Yorkfield,LGA775
1315,398,AMD Phenom II X4 B95,3012 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
1252,397,Intel Core 2 Extreme Q9300,2530 MHz,,4,4,45 W,Penryn,Socket P (478)
1020,397,AMD Athlon II X3 455,3300 MHz,,3,3,95 W,Rana,Socket AM3 (938)
1333,396,AMD Phenom II X4 945,3000 MHz,,4,4,95 W,Deneb,Socket AM3
1243,396,Intel Core 2 Quad Q9500,2830 MHz,,4,4,95 W,Yorkfield,LGA775
1235,396,Intel Xeon E5462,2800 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
631,396,AMD A4-4020,3203 MHz,3400 MHz,2,2,65 W,Radeon HD 7480D,Richland
1277,396,Intel Celeron J4105,1500 MHz,2500 MHz,4,4,10 W,Intel UHD Graphics 600,Gemini Lake
1330,395,AMD A8-3870,3000 MHz,,4,4,100 W,Radeon HD 6550D,Llano
1346,394,AMD Athlon II X4 651,3000 MHz,,4,4,100 W,Llano,Socket FM1 (905)
712,394,Intel Pentium 3805U,1900 MHz,,2,2,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell-U
698,393,AMD Phenom II X2 550 Black Edition,3100 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
695,393,Intel Core 2 Duo E8300,2830 MHz,,2,2,65 W,Wolfdale,LGA775
806,393,Intel Core i7-640LM,2130 MHz,2930 MHz,2,4,25 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1264,393,Intel Xeon E5-2673 v3,2400 MHz,3200 MHz,4,4,105 W,Haswell-E/EP,Socket 2011 LGA
845,392,Intel Core i5-480M,2670 MHz,2930 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1038,392,AMD Athlon II X3 450,3200 MHz,,3,3,95 W,Rana,Socket AM3 (938)
678,390,Intel Core 2 Duo E7600,3060 MHz,,2,2,65 W,Wolfdale,LGA775
656,390,Intel Core 2 Duo T9600,2800 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
769,390,Intel Core i5-4202Y,1600 MHz,2000 MHz,2,4,11 W,Intel HD Graphics 4200,Haswell
875,390,Intel Pentium 3825U,1900 MHz,,2,4,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell-U
1017,390,AMD PRO A12-9800B,2700 MHz,3600 MHz,4,4,15 W,Radeon R7 Series,Bristol Ridge PRO
689,390,AMD Athlon II X2 B26,3200 MHz,,2,2,65 W,Regor,AM2+/AM3
1279,389,AMD Phenom II X4 940 Black Edition,3000 MHz,,4,4,125 W,Deneb,Socket AM2+ (940)
982,389,AMD A10-5750M,2500 MHz,3500 MHz,4,4,35 W,Radeon HD 8650G,Richland
689,389,Intel Celeron N4000 ,1100 MHz,,2,2,6 W,Intel UHD Graphics 600,Gemini Lake
1261,388,Intel Core 2 Quad Q9505,2830 MHz,,4,4,95 W,Yorkfield,LGA775
1251,388,Intel Core i7-740QM,1730 MHz,2930 MHz,4,8,45 W,Clarksfield,PGA988
1195,388,Intel Core i7-840QM,1870 MHz,3200 MHz,4,8,45 W,Clarksfield,PGA988
843,388,Intel Core i3-2350M,2300 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
599,387,AMD A4-5300B ,3400 MHz,3600 MHz,2,2,65 W,Radeon HD 7480D,Trinity
685,386,Intel Pentium E6800,3330 MHz,,2,2,65 W,Wolfdale,LGA775
943,386,AMD A10-5757M,2500 MHz,3500 MHz,4,4,35 W,Radeon HD 8650G,Richland
653,386,AMD Opteron X3216,1600 MHz,3000 MHz,2,2,15 W,,
677,385,Intel Core 2 Duo E8200,2660 MHz,,2,2,65 W,Wolfdale,LGA775
1260,385,AMD A8-3850,2900 MHz,,4,4,100 W,Radeon HD 6550D,Llano
829,384,Intel Core i5-460M,2530 MHz,2800 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
705,383,Intel Celeron 3855U,1600 MHz,,2,2,15 W,Intel HD Graphics 510,Skylake
1077,382,AMD FX-9800P,2700 MHz,3600 MHz,4,4,15 W,Radeon R7 Series,Bristol Ridge
685,381,AMD Phenom II X2 555 Black Edition,3200 MHz,,2,2,80 W,Callisto,Socket AM3 (938)
669,381,Intel Core 2 Duo E7500,2930 MHz,,2,2,65 W,Wolfdale,LGA775
1292,380,AMD Phenom II X4 925,2800 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
654,380,Intel Core 2 Duo E6850,3000 MHz,,2,2,65 W,Conroe,PLGA775
1294,380,AMD Phenom II X4 B40,3000 MHz,,4,4,95 W,"Deneb, Propus",Socket AM2+
673,379,AMD Phenom II X2 B55,3000 MHz,,2,2,80 W,Callisto,"Socket AM2+, AM3 (938)"
1020,379,AMD A8-7200P,2400 MHz,3300 MHz,4,4,35 W,Radeon R5 Series,Kaveri
1054,379,AMD PRO A12-8830B,2500 MHz,3400 MHz,4,4,15 W,Radeon R7 Series,Carrizo PRO
737,379,Intel Pentium G640T,2400 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
662,379,Intel Core 2 Duo E8235,2800 MHz,,2,2,Penryn,"Socket 775 LGA, Socket P (478)",
1023,379,AMD PRO A8-9600B,2400 MHz,3300 MHz,4,4,15 W,Radeon R5 Series,Bristol Ridge PRO
1299,378,AMD Phenom II X4 830,2800 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
1264,378,AMD Phenom II X4 840,3200 MHz,,4,4,95 W,Propus,Socket AM3
1173,378,Intel Core 2 Quad Q6700,2660 MHz,,4,4,105 W,Kentsfield,LGA775
678,378,Intel Pentium E6700,3200 MHz,,2,2,65 W,Wolfdale,LGA775
1050,378,AMD A10-9620P,2500 MHz,3400 MHz,4,4,15 W,Radeon R5 Series,Bristol Ridge
1639,377,Intel Xeon E5520,2270 MHz,2530 MHz,4,8,80 W,Gainestown,Socket 1366 LGA
1121,377,Intel Celeron N4100,1100 MHz,,4,4,6 W,Intel UHD Graphics 600,Gemini Lake
978,376,AMD Phenom II X3 720,2800 MHz,,3,3,95 W,Heka,Socket AM3 (938)
810,376,Intel Core i5-450M,2400 MHz,2660 MHz,2,4,35 W,Intel HD Graphics for Previous Generation Intel Processors,Arrandale
1273,376,AMD Athlon II X4 645,3100 MHz,,4,4,95 W,Propus,Socket AM3 (938)
1278,376,AMD Phenom II X4 820,2800 MHz,,4,4,95 W,Deneb,Socket AM3 (938)
1183,375,Intel Core 2 Quad Q9400,2660 MHz,,4,4,95 W,Yorkfield,LGA775
652,375,Intel Pentium E6600,3060 MHz,,2,2,65 W,Wolfdale,LGA775
852,375,Intel Core i3-4010U,1700 MHz,,2,4,15 W,Intel HD Graphics 4400,Haswell
983,374,AMD Athlon II X3 445,3100 MHz,,3,3,95 W,Rana,Socket AM3 (938)
808,374,Intel Core i3-2348M,2300 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
849,374,Intel Core i3-4005U,1700 MHz,,2,4,15 W,Intel HD Graphics 4400,Haswell
598,374,AMD A4-4000,3000 MHz,3200 MHz,2,2,65 W,Radeon HD 7480D,Richland
1018,374,AMD A10-7400P,2500 MHz,3400 MHz,4,4,35 W,Radeon R6 Series,Bald Eagle
1248,374,AMD Athlon II X4 641,2800 MHz,,4,4,100 W,Llano,Socket FM1 (905)
816,373,Intel Core i3-2330M,2200 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
1240,373,Intel Xeon E5420,2500 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
678,372,AMD Athlon II X2 260,3200 MHz,,2,2,65 W,Regor,Socket AM3
1146,372,Intel Xeon E5430,2660 MHz,,4,4,80 W,Harpertown,Socket 771 LGA
664,372,Intel Pentium B960,2200 MHz,,2,2,35 W,Intel HD Graphics for 2nd Generation Intel Processors,Sandy Bridge
658,371,Intel Pentium E5800,3200 MHz,,2,2,65 W,Wolfdale,LGA775
964,371,AMD A10-4600M,2300 MHz,3200 MHz,4,4,35 W,Radeon HD 7660G,Trinity
2472,371,AMD Opteron 6276,2300 MHz,2600 MHz,16,16,115 W,Interlagos,Socket G34 (1974)
709,370,Intel Celeron 3215U,1700 MHz,,2,2,15 W,Intel HD Graphics for 5th Generation Intel Processors,Broadwell
535,370,Intel Xeon 5160,3000 MHz,,2,2,80 W,Woodcrest,Socket 771 LGA
1191,369,AMD Phenom II X4 920,2800 MHz,,4,4,125 W,Deneb,Socket AM2+ (940)
642,369,Intel Core 2 Duo T9500,2600 MHz,,2,2,35 W,Penryn,"BGA479, PGA478, PPGA478"
1234,367,AMD A6-3670,2700 MHz,,4,4,100 W,Radeon HD 6530D,Llano
1226,366,AMD Athlon II X4 640,3000 MHz,,4,4,95 W,Propus,Socket AM3
798,366,Intel Core i3-2328M,2200 MHz,,2,4,35 W,Intel HD Graphics 3000,Sandy Bridge
632,365,AMD Athlon II X2 B24,3000 MHz,,2,2,65 W,Regor,"Socket AM2+, Socket AM3"
650,364,Intel Core 2 Duo E8135,2660 MHz,,2,2,Penryn,Socket P (478),
602,364,Intel Core 2 Duo T9550,2660 MHz,,2,2,35 W,Penryn,"BGA479, PGA478"
